word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
flare,flare,flare,,flare,flare,base,flare,,,forge_weapons_armor,,a sudden and brief burst of flame or light,,flame;light;burst,,,46,44,2,ItemSparse;JournalEncounterSection,flare:46,7.8501,1.0,False,
flaming,flam,flaming,,flam,flam,inflected_form,flaming,,,forge_weapons_armor,,"covered or set on fire, especially with a flame or sparks",,fire;flame;sparks,,,45,38,2,ItemSparse;JournalEncounterSection,flaming:45,7.8286,1.0,False,
unlimited,unlimit,unlimited,,unlimit,unlimit,inflected_form,unlimited,,,forge_weapons_armor,,having no limits or boundaries,,limit;boundary,,,5,5,3,BroadcastText;ItemSparse;JournalEncounter,unlimited:5,7.7918,1.0,False,
detonate,detonate,detonate,,detonate,detonate,base,detonate,,,forge_weapons_armor,,to explode or cause something to explode,,explode;cause,,,42,40,2,ItemSparse;JournalEncounterSection,detonate:42,7.7612,1.0,False,
versatility,versatility,versatility,,versatility,versatility,base,versatility,,,forge_weapons_armor,,the ability to adapt or be useful in many different situations,,honed;serrated;jagged,,,41,41,2,ItemNameDescription;ItemSparse,versatility:41,7.7377,0.8,False,
fingers,finger,fingers,,finger,finger,inflected_form,fingers,,,forge_weapons_armor,,"the long, thin parts of the hand that are used for grasping or manipulating objects",,honed;serrated;jagged,,,39,38,2,ItemSparse;JournalEncounterSection,fingers:39,7.6889,0.9,False,
pungent,pungent,pungent,,pungent,pungent,base,pungent,,,forge_weapons_armor,,having a strong or unpleasant smell,,smell;odor;fragrance,,,37,37,2,ItemSparse;JournalEncounterSection,pungent:37,7.6376,0.8,False,
masterpiece,masterpiece,masterpiece,,masterpiece,masterpiece,base,masterpiece,,,forge_weapons_armor,,a work of art or skill that is considered excellent,,work;art;craft,failure;disaster;abomination,,4,4,3,BroadcastText;ItemSparse;JournalEncounter,masterpiece:4,7.6094,0.9,False,
runeblade,runeblade,runeblade,,runeblade,runeblade,base,runeblade,,,forge_weapons_armor,,a sword or blade with magical powers,,sword;blade;magic,ordinary;mundane,,4,4,3,BroadcastText;ItemSparse;JournalEncounter,runeblade:4,7.6094,0.8,False,
emblazoned,emblazon,emblazoned,,emblazon,emblazon,inflected_form,emblazoned,,,forge_weapons_armor,,decorated or marked with a symbol or design,,decorate;mark,plain;unadorned,,35,35,2,ItemNameDescription;ItemSparse,emblazoned:35,7.5835,0.8,False,
girdle,girdle,girdle,,girdle,girdle,base,girdle,,,forge_weapons_armor,,a belt or strap that goes around the waist,,belt;strap,loose;unfastened,,35,35,2,ItemNameDescription;ItemSparse,girdle:35,7.5835,0.9,False,
shiny,shiny,shiny,,shiny,shiny,base,shiny,,,forge_weapons_armor,,reflecting light or having a bright appearance,,bright;appearance,dull;matte,,35,35,2,BroadcastText;ItemSparse,shiny:35,7.5835,0.9,False,
wearer,wearer,wearer,,wearer,wearer,base,wearer,,,forge_weapons_armor,,"a person who wears something, especially clothing or armor",,wear;clothing,non-wearer;unadorned,,35,35,2,ItemSparse;JournalEncounterSection,wearer:35,7.5835,0.9,False,
adamant,adamant,adamant,,adamant,adamant,base,adamant,,,forge_weapons_armor,,unyielding or unshakeable in one's resolve or determination,,unyielding;unshakeable;resolve;determination,,,33,33,2,ItemSparse;JournalEncounter,adamant:33,7.5264,0.8,False,
slippers,slipper,slippers,,slipper,slipper,inflected_form,slippers,,,forge_weapons_armor,,a type of footwear worn for comfort or relaxation,,footwear;comfort;relaxation,,,33,33,2,ItemNameDescription;ItemSparse,slippers:33,7.5264,0.9,False,
wearing,wear,wearing,,wear,wear,inflected_form,wearing,,,forge_weapons_armor,,"to put on or wear something, especially clothing or armor",,put;on;wear;clothing;armor,,,33,33,2,ItemSparse;JournalEncounterSection,wearing:33,7.5264,0.8,False,
jeweled,jewel,jeweled,,jewel,jewel,inflected_form,jeweled,,,forge_weapons_armor,,adorned or decorated with jewels or precious stones,,adorned;decorated;embellished,,,31,30,2,ItemSparse;JournalEncounterSection,jeweled:31,7.4657,0.9,False,
masterwork,masterwork,masterwork,,masterwork,masterwork,base,masterwork,,,forge_weapons_armor,,"a work of exceptional skill or quality, often considered a masterpiece",,masterpiece;tour-de-force;magnum opus,,,31,31,2,ItemSparse;JournalEncounter,masterwork:31,7.4657,0.9,False,
cosmetic,cosmetic,cosmetic,,cosmetic,cosmetic,base,cosmetic,,,forge_weapons_armor,,"relating to or used for the decoration or embellishment of something, often in a way that is superficial or external",,decorative;ornamental;adorned,,,30,30,2,ItemNameDescription;ItemSparse,cosmetic:30,7.434,0.9,False,
brick,brick,brick,,brick,brick,base,brick,,,forge_weapons_armor,,"a small, rectangular block of building material",,small;rectangular;block,,,3,3,3,BroadcastText;ItemSparse;JournalEncounterSection,brick:3,7.3863,0.7,True,low_confidence
wick,wick,wick,,wick,wick,base,wick,,,forge_weapons_armor,,"a thin, stringy or fibrous material used to hold a wick in place, especially in a candle or lantern",,candle;lantern;lighting,extinguished;doused;snuffed,,3,3,3,ItemSparse;JournalEncounter;JournalEncounterSection,wick:3,7.3863,0.7,True,low_confidence
wielded,wield,wielded,,wield,wield,inflected_form,wielded,,,forge_weapons_armor,,to hold or use a weapon or tool,,,,,26,26,2,ItemSparse;JournalEncounter,wielded:26,7.2958,0.9,False,
mace,mace,mace,,mace,mace,base,mace,,,forge_weapons_armor,,a heavy club-like weapon,,club;sceptre;staff,dagger;sword,,25,25,2,ItemSparse;JournalEncounterSection,mace:25,7.2581,0.9,False,
wooden,wooden,wooden,,wooden,wooden,base,wooden,,,forge_weapons_armor,,made of wood or having a wooden appearance,,carved;crafted;ornate,metallic;plastic,,25,23,2,ItemSparse;JournalEncounterSection,wooden:25,7.2581,0.8,False,
legguards,legguard,legguards,,legguard,legguard,inflected_form,legguards,,,forge_weapons_armor,,protective gear for the legs,,armor;protection;defence,exposed;vulnerable,,24,24,2,ItemNameDescription;ItemSparse,legguards:24,7.2189,0.8,False,
ray,ray,ray,,ray,ray,base,ray,,,forge_weapons_armor,,a beam of light or heat,,light;heat;beam,,,24,24,2,ItemSparse;JournalEncounterSection,ray:24,7.2189,0.7,True,low_confidence
vest,vest,vest,,vest,vest,base,vest,,,forge_weapons_armor,,a type of garment or armor,,garment;armor;type,,,24,24,2,ItemNameDescription;ItemSparse,vest:24,7.2189,0.8,False,
jasper,jasper,jasper,,jasper,jasper,base,jasper,,,forge_weapons_armor,,a type of gemstone,,gem;stone,,,23,21,2,ItemSparse;JournalEncounterSection,jasper:23,7.1781,0.9,False,
wax,wax,wax,,wax,wax,base,wax,,,forge_weapons_armor,,a type of material used for crafting,,material;crafting,,,23,22,2,ItemSparse;JournalEncounterSection,wax:23,7.1781,0.8,False,
cluster,cluster,cluster,,cluster,cluster,base,cluster,,,forge_weapons_armor,,a group of objects or things,,group;collection,,,22,22,2,ItemSparse;JournalEncounterSection,cluster:22,7.1355,0.9,False,
coats,coat,coats,,coat,coat,inflected_form,coats,,,forge_weapons_armor,,a layer of material or covering,,layer;covering,,,22,22,2,ItemSparse;JournalEncounterSection,coats:22,7.1355,0.8,False,
resin,resin,resin,,resin,resin,base,resin,,,forge_weapons_armor,,a sticky or viscous substance used in crafting,,sticky;viscous;crafting,dry;hard,,21,13,2,ItemSparse;JournalEncounterSection,resin:21,7.091,0.7,True,low_confidence
cores,core,cores,,core,core,inflected_form,cores,,,forge_weapons_armor,,the central or most important part of something,,central;important;part,peripheral;unimportant,,20,19,2,ItemSparse;JournalEncounterSection,cores:20,7.0445,0.7,True,low_confidence
heavier,heavier,heavier,,heavier,heavier,base,heavier,,,forge_weapons_armor,,having greater weight or mass,,weighty;heavy-duty;burdensome,lighter;less heavy,,20,20,2,ItemSparse;JournalEncounter,heavier:20,7.0445,0.9,False,
pelt,pelt,pelt,,pelt,pelt,base,pelt,,,forge_weapons_armor,,"the skin or fur of an animal, especially a mammal",,skin;fur;hide,bare;naked,,20,20,2,ItemSparse;JournalEncounterSection,pelt:20,7.0445,0.9,False,
rigid,rigid,rigid,,rigid,rigid,base,rigid,,,forge_weapons_armor,,having a fixed or unyielding shape or form,,stiff;sturdy;unyielding,flexible;pliable,,20,20,2,ItemSparse;JournalEncounter,rigid:20,7.0445,0.9,False,
craftsmanship,craftsmanship,craftsmanship,,craftsmanship,craftsmanship,base,craftsmanship,,,forge_weapons_armor,,"the skill or art of making things, especially with one's hands",,forged;tempered;honed,carelessness;negligence,,19,19,2,ItemSparse;JournalEncounter,craftsmanship:19,6.9957,0.9,False,
metallic,metallic,metallic,,metallic,metallic,base,metallic,,,forge_weapons_armor,,"relating to or characteristic of metal, especially in terms of its properties or appearance",,shiny;bright;reflective,non-metallic;organic,,19,18,2,ItemSparse;JournalEncounter,metallic:19,6.9957,0.9,False,
stitched,stitch,stitched,,stitch,stitch,inflected_form,stitched,,,forge_weapons_armor,,put together or sewn with threads,,sew;thread;needle,torn;ripped,,19,19,2,ItemSparse;JournalEncounter,stitched:19,6.9957,0.9,False,
firework,firework,firework,,firework,firework,base,firework,,,forge_weapons_armor,,a device that produces a bright display of light and color,,explosion;display;light,darkness;silence,,18,18,2,ItemSparse;JournalEncounter,firework:18,6.9444,0.9,False,
leatherworker,leatherworker,leatherworker,,leatherworker,leatherworker,base,leatherworker,,,forge_weapons_armor,,a person who works with leather or makes leather goods,,leather;craftsman;artisan,unskilled;incompetent,,18,18,2,BroadcastText;ItemSparse,leatherworker:18,6.9444,0.8,False,
locks,lock,locks,,lock,lock,inflected_form,locks,,,forge_weapons_armor,,a device or mechanism for securing or fastening something,,secure;fasten;lock,unlock;release,,18,17,2,ItemSparse;JournalEncounterSection,locks:18,6.9444,0.9,False,
quills,quill,quills,,quill,quill,inflected_form,quills,,,forge_weapons_armor,,a type of writing instrument or a sharp pointy object,,writing;instrument;sharp,,,18,18,2,ItemSparse;JournalEncounterSection,quills:18,6.9444,1.0,False,
bandages,bandage,bandages,,bandage,bandage,inflected_form,bandages,,,forge_weapons_armor,,a type of medical or protective covering in World of Warcraft,,medical;protective;covering,,,17,17,2,BroadcastText;ItemSparse,bandages:17,6.8904,1.0,False,
covers,cover,covers,,cover,cover,inflected_form,covers,,,forge_weapons_armor,,a type of protective or decorative covering in World of Warcraft,,protective;decorative;covering,,,17,17,2,ItemSparse;JournalEncounterSection,covers:17,6.8904,1.0,False,
hefty,hefty,hefty,,hefty,hefty,base,hefty,,,forge_weapons_armor,,large or heavy in size or weight,,chunk;sack,light,,17,17,2,ItemSparse;JournalEncounterSection,hefty:17,6.8904,0.3,True,low_confidence
forceful,forceful,forceful,,forceful,forceful,base,forceful,,,forge_weapons_armor,,having or showing a lot of physical strength,,powerful;strong;vigorous,weakness;fragility,,16,16,2,ItemSparse;JournalEncounterSection,forceful:16,6.8332,0.9,False,
grounded,ground,grounded,,ground,ground,inflected_form,grounded,,,forge_weapons_armor,,connected to the earth or having a strong sense of reality,,stable;firm;solid,flightiness;unreality,,16,16,2,ItemSparse;JournalEncounterSection,grounded:16,6.8332,0.8,False,
links,link,links,,link,link,inflected_form,links,,,forge_weapons_armor,,a connection or relationship between two things,,chain;bond;tie,separation;disconnection,,16,16,2,ItemSparse;JournalEncounterSection,links:16,6.8332,0.8,False,
max,max,max,,max,max,base,max,,,forge_weapons_armor,,the highest or maximum amount of something,,maximum;optimum;limit,minimum;least,,16,15,2,ItemSparse;JournalEncounterSection,max:16,6.8332,0.8,False,
shapes,shape,shapes,,shape,shape,inflected_form,shapes,,,forge_weapons_armor,,forms or outlines of objects,,forms;outlines;silhouettes,amorphous;shapeless;formless,,16,16,2,ItemSparse;JournalEncounterSection,shapes:16,6.8332,0.7,True,low_confidence
spines,spine,spines,,spine,spine,inflected_form,spines,,,forge_weapons_armor,,"long, thin extensions of the body",,extensions;protrusions;appendages,smooth;flat;featureless,,16,16,2,ItemSparse;JournalEncounterSection,spines:16,6.8332,0.8,False,
framed,fram,framed,,fram,fram,inflected_form,framed,,,forge_weapons_armor,,to surround or enclose something with a frame,,frame;surround;enclose,unframed;unenclosed,,15,15,2,ItemSparse;JournalEncounter,framed:15,6.7726,0.7,True,low_confidence
harnesses,harnesse,harnesses,,harness,harness,inflected_form,harnesses,,,forge_weapons_armor,,to control or restrain something,,control;restrain;something,uncontrolled;unrestrained,,15,15,2,JournalEncounter;JournalEncounterSection,harnesses:15,6.7726,0.8,False,
picks,pick,picks,,pick,pick,inflected_form,picks,,,forge_weapons_armor,,tools for extracting or selecting something,,extract;select,,,15,15,2,ItemSparse;JournalEncounterSection,picks:15,6.7726,0.8,False,
polearm,polearm,polearm,,polearm,polearm,base,polearm,,,forge_weapons_armor,,type of weapon or combatant's tool,,weapon;tool,,,15,15,2,ItemSparse;JournalEncounterSection,polearm:15,6.7726,0.9,False,
rifle,rifle,rifle,,rifle,rifle,base,rifle,,,forge_weapons_armor,,type of firearm or ranged weapon,,firearm;weapon,,,15,15,2,ItemSparse;JournalEncounterSection,rifle:15,6.7726,0.8,False,
spaulders,spaulder,spaulders,,spaulder,spaulder,inflected_form,spaulders,,,forge_weapons_armor,,"type of armor or protective gear, often worn on the shoulders",,armor;gear,,,15,15,2,ItemNameDescription;ItemSparse,spaulders:15,6.7726,0.9,False,
wand,wand,wand,,wand,wand,base,wand,,,forge_weapons_armor,,a magical staff or rod,,magical;staff,,,15,15,2,ItemSparse;JournalEncounter,wand:15,6.7726,0.8,False,
leggings,legging,leggings,,legging,legging,inflected_form,leggings,,,forge_weapons_armor,,a type of clothing or garment,,clothing;garment,,,113,113,1,ItemSparse,leggings:113,6.7362,0.8,False,
cap,cap,cap,,cap,cap,base,cap,,,forge_weapons_armor,,a type of headgear or covering,,headgear;covering,,,14,14,2,ItemSparse;JournalEncounterSection,cap:14,6.7081,0.8,False,
circlet,circlet,circlet,,circlet,circlet,base,circlet,,,forge_weapons_armor,,a type of headgear or crown,,headgear;crown,,,14,14,2,ItemNameDescription;ItemSparse,circlet:14,6.7081,0.8,False,
clothing,cloth,clothing,,cloth,cloth,inflected_form,clothing,,,forge_weapons_armor,,garments worn on the body,,armor;garment;dress,,,14,14,2,ItemSparse;JournalEncounter,clothing:14,6.7081,1.0,False,
coat,coat,coat,,coat,coat,base,coat,,,forge_weapons_armor,,a type of outerwear,,armor;garment;jacket,,,14,14,2,ItemSparse;JournalEncounterSection,coat:14,6.7081,1.0,False,
finger,finger,finger,,finger,finger,base,finger,,,forge_weapons_armor,,a type of body part or limb,,body;limb;hand,,,14,14,2,ItemSparse;JournalEncounterSection,finger:14,6.7081,1.0,False,
loom,loom,loom,,loom,loom,base,loom,,,forge_weapons_armor,,a device for weaving fabric,,weaving;fabric;textile,,,14,14,2,ItemSparse;JournalEncounterSection,loom:14,6.7081,0.7,True,low_confidence
pickaxe,pickaxe,pickaxe,,pickaxe,pickaxe,base,pickaxe,,,forge_weapons_armor,,a tool for digging or breaking rock,,tool;digging;rock,,,14,14,2,ItemSparse;JournalEncounterSection,pickaxe:14,6.7081,0.8,False,
pistol,pistol,pistol,,pistol,pistol,base,pistol,,,forge_weapons_armor,,a handheld firearm,,firearm;handheld;gun,,,14,14,2,ItemSparse;JournalEncounterSection,pistol:14,6.7081,0.9,False,
sheen,sheen,sheen,,sheen,sheen,base,sheen,,,forge_weapons_armor,,a bright or shining appearance,,bright;shining;appearance,,,14,14,2,ItemSparse;JournalEncounterSection,sheen:14,6.7081,0.8,False,
techniques,technique,techniques,,technique,technique,inflected_form,techniques,,,forge_weapons_armor,,methods of doing something,,skills;arts,,,14,14,2,ItemSparse;JournalEncounterSection,techniques:14,6.7081,0.9,False,
trident,trident,trident,,trident,trident,base,trident,,,forge_weapons_armor,,a three-pronged spear or fishing rod,,spear;rod,,,14,14,2,ItemSparse;JournalEncounterSection,trident:14,6.7081,0.9,False,
skinning,skinn,skinning,,skinn,skinn,inflected_form,skinning,,,forge_weapons_armor,,the act of removing the skin from an animal,,butchering;processing,,,103,103,1,ItemSparse,skinning:103,6.6444,0.9,False,
