word,lemma,headword,part_of_speech,word_family_id,canonical_headword,family_role,forms,derived_forms,compound_forms,categories,register,meaning_en_simple,semantic_notes,related_words,opposites,common_collocations,raw_count_total,document_frequency_total,source_diversity,source_tables,form_counts,core_score,confidence,needs_human_review,review_reason
regain,regain,regain,,regain,regain,lemma_group,regain;regained,regained,,law_oath_crime;war_conflict,,"to recover or regain something that was lost, often in a way that is difficult or challenging",,gain;reclaim;recover;recovery;retrieve,lost;unrecoverable,,22,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,regain:18;regained:4,10.9444,0.8,False,
relax,relax,relax,,relax,relax,lemma_group,relaxing,relaxing,,emotion_morality,,causing a feeling of calm and ease,,calming;rejuvenating;soothing,anxious;stressful,,22,22,2,BroadcastText;ItemSparse,relaxing:22,7.1355,0.7,True,low_confidence
remarkable,remarkable,remarkable,,remarkable,remarkable,lemma_group,remarkable,,,emotion_morality,,worthy of notice or attention because of being unusual or impressive,,exceptional;noteworthy;outstanding,ordinary;unremarkable,,22,22,2,ItemNameDescription;ItemSparse,remarkable:22,7.1355,0.9,False,
resonat,resonat,resonat,,resonat,resonat,lemma_group,resonating,resonating,,magic_artifacts_runes,,"producing a deep, rich sound",,humming;ringing;vibrating,dull;muted,,22,22,2,ItemSparse;JournalEncounterSection,resonating:22,7.1355,0.8,False,
restless,restless,restless,,restless,restless,lemma_group,restless,,,death_undead_crypt,,"not able to rest or be still, especially because of anxiety or worry",,anxious;uneasy;worried,calm;peaceful;serene,,22,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,restless:22,41.1355,0.8,False,
shirt,shirt,shirt,,shirt,shirt,lemma_group,shirt,,,trade_crafting,,"a garment worn on the upper body, typically covering the torso and arms",,jacket;tunic;vest,bare chested;topless,,22,22,2,BroadcastText;ItemSparse,shirt:22,7.1355,0.9,False,
sindragosa,sindragosa,sindragosa,,sindragosa,sindragosa,lemma_group,sindragosa,,,death_undead_crypt,,a powerful and fearsome being from another realm or dimension,,fiend;monster,hero;savior,,22,22,3,BroadcastText;ItemSparse;JournalEncounter,sindragosa:22,9.1355,0.9,False,
skitter,skitter,skitter,,skitter,skitter,lemma_group,skitter;skittering,skittering,,corruption_defilement_curse,,"to move quickly and lightly, often in a nervous or agitated manner",,change;move;movement;nervous;rapid;shift,immobility;standstill,,22,21,2,ItemSparse;JournalEncounterSection,skitter:12;skittering:10,6.5649,0.6,True,low_confidence
society,society,society,,society,society,lemma_group,society,,,family_relationships,,a group of people living together in a community or organization,,community;organization,isolation;loneliness,,22,22,3,BroadcastText;ItemSparse;JournalEncounter,society:22,9.1355,0.8,False,
spit,spit,spit,,spit,spit,lemma_group,spits,spits,,corruption_defilement_curse,,"expels saliva or a liquid from the mouth, often in a forceful way",,coughs;gags;vomits,swallows;swallows whole,,22,21,2,BroadcastText;JournalEncounterSection,spits:22,7.1355,0.9,False,
steam,steam,steam,,steam,steam,lemma_group,steam,,,magic_artifacts_runes,,"a gas or vapor that is produced when water is heated, often in a visible way",,fog;haze;mist,clear air;dry air,,22,20,2,ItemSparse;JournalEncounterSection,steam:22,7.1355,0.8,False,
stormrider,stormrider,stormrider,,stormrider,stormrider,lemma_group,stormrider;stormriders,stormriders,,dragons_draconic,,people who ride dragons or other powerful creatures,,companion;creature;dragon;mount;rider,foot;pedestrian;walker,,22,16,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,stormrider:15;stormriders:7,8.0794,0.9,False,
stormsong,stormsong,stormsong,,stormsong,stormsong,lemma_group,stormsong,,,nature_druid_emerald,,"a place or location with a strong connection to nature, possibly referring to a concept of the natural world in the game",,environment;location;place,artificial;industrial;urban,,22,20,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,stormsong:22,11.1355,0.7,True,low_confidence
succulent,succulent,succulent,,succulent,succulent,lemma_group,succulent,,,nature_druid_emerald,,"having a rich, juicy texture and often a sweet or savory flavor",,appetizing;delicious;tasty,bitter;sour,,22,20,2,ItemSparse;JournalEncounterSection,succulent:22,7.1355,0.8,False,
surprise,surprise,surprise,,surprise,surprise,lemma_group,surprise,,,emotion_morality,,"to feel or express a sudden and unexpected emotion, such as joy or shock",,amaze;astonish,anticipate;expect,,22,22,3,BroadcastText;ItemSparse;JournalEncounter,surprise:22,9.1355,0.6,True,low_confidence
thrash,thrash,thrash,,thrash,thrash,lemma_group,thrash,,,war_conflict,,"to strike or move violently, often in a wild or uncontrolled way",,bash;beat;pound,holds back;restrains,,22,22,2,BroadcastText;JournalEncounterSection,thrash:22,7.1355,0.9,False,
tindral,tindral,tindral,,tindral,tindral,lemma_group,tindral,,,family_relationships,,"a person's name, often used as a title or honorific",,honorific;surname;title,commoner;non-titled,,22,19,2,JournalEncounter;JournalEncounterSection,tindral:22,7.1355,0.8,False,
uncheck,uncheck,uncheck,,uncheck,uncheck,lemma_group,unchecked,unchecked,,corruption_defilement_curse,,"to be uncontrolled or unrestrained, possibly referring to a concept of corruption or darkness in the game",,unbridled;uncontrolled;unrestrained,controlled;regulated;restrained,,22,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,unchecked:22,11.1355,0.8,False,
unfortunate,unfortunate,unfortunate,,unfortunate,unfortunate,lemma_group,unfortunate,,,emotion_morality,,"having or causing bad luck, possibly referring to a concept of morality or ethics in the game",,bad luck;calamity;misfortune,fortunate;lucky;prosperous,,22,22,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,unfortunate:22,11.1355,0.7,True,low_confidence
val'sharah,val'sharah,val'sharah,,val'sharah,val'sharah,lemma_group,val'sharah,,,travel_places,,"a place or location, such as a region or a city",,location;site,non-existent;unknown,,22,22,3,BroadcastText;ItemSparse;JournalEncounter,val'sharah:22,9.1355,0.4,True,low_confidence
whoever,whoever,whoever,,whoever,whoever,lemma_group,whoever,,,family_relationships,,"a person or people, regardless of their identity or characteristics",,anyone;someone,no one;nobody,,22,22,3,BroadcastText;ItemSparse;JournalEncounter,whoever:22,9.1355,0.3,True,low_confidence
wildlife,wildlife,wildlife,,wildlife,wildlife,lemma_group,wildlife,,,nature_druid_emerald,,animals living in a particular area or region,,ecosystem;fauna;flora,,,22,22,3,BroadcastText;ItemSparse;JournalEncounter,wildlife:22,9.1355,1.0,False,
wyrm,wyrm,wyrm,,wyrm,wyrm,lemma_group,wyrm,,,dragons_draconic,,"a large or powerful dragon, often used to describe a fearsome creature",,brood;clutch;flight,abyssal;eldritch;void,,22,22,3,ItemSparse;JournalEncounter;JournalEncounterSection,wyrm:22,89.1355,0.7,True,low_confidence
absolute,absolute,absolute,,absolute,absolute,lemma_group,absolute,,,nobility_titles_power,,"completely and utterly something, without any doubt or question",,complete;total;utter,partial;relative,,21,21,5,BroadcastText;ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,absolute:21,13.091,0.9,False,
advisor,advisor,advisor,,advisor,advisor,lemma_group,advisors;advisor,advisors,,nobility_titles_power,,a person who gives advice or guidance to someone in a position of power,,advice;counsel;guidance,adversaries;enemies;foes,,21,20,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,advisors:11;advisor:10,10.3979,0.1,True,low_confidence
ambassador,ambassador,ambassador,,ambassador,ambassador,lemma_group,ambassador,,,nobility_titles_power,,a person who represents a country or organization in another country,,diplomat;envoy;representative,,,21,16,3,ItemSparse;JournalEncounter;JournalEncounterSection,ambassador:21,9.091,1.0,False,
anub'arash,anub'arash,anub'arash,,anub'arash,anub'arash,lemma_group,anub'arash,,,void_old_gods_cosmic_horror,,"a powerful being from the void, associated with darkness and chaos",,demon;devil;monster,,,21,15,3,ItemSparse;JournalEncounter;JournalEncounterSection,anub'arash:21,9.091,1.0,False,
aqir,aqir,aqir,,aqir,aqir,lemma_group,aqir,,,void_old_gods_cosmic_horror,,"a type of insectoid creature from the void, associated with darkness and chaos",,bug;insect;monster,,,21,18,3,ItemSparse;JournalEncounter;JournalEncounterSection,aqir:21,9.091,1.0,False,
archivist,archivist,archivist,,archivist,archivist,lemma_group,archivist,,,family_relationships,,"a person who collects, preserves, and organizes documents or records",,curator;historian;librarian,destroyer of knowledge;ignorant,,21,20,2,ItemSparse;JournalEncounter,archivist:21,7.091,0.8,False,
azsuna,azsuna,azsuna,,azsuna,azsuna,lemma_group,azsuna,,,travel_places,,"a place or region, often used as a proper noun",,area;location;site,unexplored;unknown,,21,21,2,ItemSparse;JournalEncounter,azsuna:21,7.091,0.9,False,
banquet,banquet,banquet,,banquet,banquet,lemma_group,banquet,,,trade_crafting,,"a large, formal meal or feast, often served in a grand or luxurious setting",,feast;gala;reception,informal gathering;simple meal,,21,21,2,ItemSparse;JournalEncounter,banquet:21,7.091,0.8,False,
bay,bay,bay,,bay,bay,lemma_group,bay,,,travel_places,,"a body of water, possibly referring to a concept of travel or exploration in the game",,body;location;water,deserted;dry;land,,21,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,bay:21,11.091,0.6,True,low_confidence
beacon,beacon,beacon,,beacon,beacon,lemma_group,beacon,,,light_holy,,a source of guidance or inspiration,,guidance;hope;light,darkness;obscuration,,21,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,beacon:21,11.091,0.9,False,
bite,bite,bite,,bite,bite,lemma_group,bites,bites,,death_mourning,,"to take a small amount of something, often with the teeth",,chews;gnaws;nips,,,21,21,3,BroadcastText;ItemSparse;JournalEncounterSection,bites:21,9.091,1.0,False,
bloodthirsty,bloodthirsty,bloodthirsty,,bloodthirsty,bloodthirsty,lemma_group,bloodthirsty,,,corruption_defilement_curse,,having a strong desire to kill or cause harm,,aggression;destruction;violence,non-violence;pacifism,,21,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,bloodthirsty:21,11.091,0.8,False,
butcher,butcher,butcher,,butcher,butcher,lemma_group,butcher,,,corruption_defilement_curse,,a person who kills and sells animals for food,,carnage;meat;slaughter,vegan;vegetarian,,21,18,4,ItemNameDescription;ItemSparse;JournalEncounter;JournalEncounterSection,butcher:21,11.091,0.7,True,low_confidence
calm,calm,calm,,calm,calm,lemma_group,calm,,,emotion_morality,,feeling or showing a state of quiet and peacefulness,,peaceful;serene;tranquil,,,21,21,3,BroadcastText;ItemSparse;JournalEncounterSection,calm:21,9.091,1.0,False,
cling,cling,cling,,cling,cling,lemma_group,clings;cling,clings,,emotion_morality;magic_artifacts_runes,,to hold or stick to something tightly,,adhere;attach;hold;stick,let go;release,,21,21,3,BroadcastText;ItemSparse;JournalEncounterSection,clings:13;cling:8,8.1972,0.6,True,low_confidence
crucial,crucial,crucial,,crucial,crucial,lemma_group,crucial,,,war_conflict,,very important or necessary for something to happen,,critical;essential;vital,,,21,21,3,BroadcastText;ItemSparse;JournalEncounter,crucial:21,9.091,1.0,False,
devotion,devotion,devotion,,devotion,devotion,lemma_group,devotion,,,holy,,"a strong feeling of loyalty or dedication to a person, cause, or idea",,commitment;dedication;loyalty,apathy;indifference,,21,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,devotion:21,11.091,0.9,False,
distract,distract,distract,,distract,distract,lemma_group,distract;distracting,distracting,,emotion_morality;war_conflict,,"to take someone's attention away from something, especially a task or goal",,attract;causes;diverts;draw;take;tends,attends;attentive;concentrate;concentrates;focus;focuses,,21,21,3,BroadcastText;ItemSparse;JournalEncounterSection,distract:15;distracting:6,8.7726,0.8,False,
dominion,dominion,dominion,,dominion,dominion,lemma_group,dominion,,,nobility_titles_power,,a state of being in control or dominance over something or someone,,control;dominance;power,subjugation;submission,,21,20,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,dominion:21,11.091,0.8,False,
drakonid,drakonid,drakonid,,drakonid,drakonid,lemma_group,drakonid,,,dragons_draconic,,"a type of dragon-like creature, often associated with fire and destruction",,dragon;drake;wyrm,,,21,20,3,ItemSparse;JournalEncounter;JournalEncounterSection,drakonid:21,9.091,1.0,False,
dusty,dusty,dusty,,dusty,dusty,lemma_group,dusty,,,nature_druid_emerald,,"covered in or producing dust, often in a dry or powdery way",,dirty;gritty;powdery,clean;spotless,,21,21,2,BroadcastText;ItemSparse,dusty:21,7.091,0.9,False,
dwarf,dwarf,dwarf,,dwarf,dwarf,lemma_group,dwarf,,,dragons_draconic,,"a member of a short, sturdy people often associated with mining and craftsmanship",,culture;people;tradition,lanky;tall,,21,19,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,dwarf:21,11.091,0.7,True,low_confidence
encounter,encounter,encounter,,encounter,encounter,lemma_group,encountered;encounters,encountered;encounters,,travel_places;war_conflict,,met or came across something or someone,,discover;find;meet,avoid;elude;evade,,21,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,encountered:15;encounters:6,10.7726,0.7,True,low_confidence
endlessly,endlessly,endlessly,,endlessly,endlessly,lemma_group,endlessly,,,travel_places,,"without end or limit, often used to describe a journey or process",,indefinitely;interminably;unceasingly,,,21,20,3,BroadcastText;ItemSparse;JournalEncounterSection,endlessly:21,9.091,1.0,False,
equipp,equipp,equipp,,equipp,equipp,lemma_group,equipped,equipped,,forge_weapons_armor,,having the necessary tools or equipment for a task or activity,,armed;fitted;prepared,,,21,20,3,BroadcastText;ItemSparse;JournalEncounterSection,equipped:21,9.091,1.0,False,
escap,escap,escap,,escap,escap,lemma_group,escaped,escaped,,death_mourning,,to have managed to get away or flee from a place or situation,,avoid;escape;flee,captured;trapped,,21,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,escaped:21,11.091,0.8,False,
explod,explod,explod,,explod,explod,lemma_group,exploding;exploded,exploding;exploded,,corruption_defilement_curse;magic_artifacts_runes,,"to burst or explode suddenly, often with a loud noise",,burst;explode;implode,secure;stable;unbroken,,21,21,3,BroadcastText;ItemSparse;JournalEncounterSection,exploding:15;exploded:6,8.7726,0.8,False,
fix,fix,fix,,fix,fix,lemma_group,fix;fixed,fixed,,corruption_defilement_curse;titan_order_machinery,,to repair or mend something that is broken or damaged,,immobile;mend;repair;stable;stationary,changing;moving,,21,21,3,BroadcastText;ItemSparse;JournalEncounterSection,fix:13;fixed:8,8.6391,0.8,False,
formidable,formidable,formidable,,formidable,formidable,lemma_group,formidable,,,dragons_draconic,,impressive or intimidating in a way that inspires respect or fear,,impressive;intimidating;respectful,insignificant;weak,,21,21,4,BroadcastText;ItemSparse;JournalEncounter;JournalEncounterSection,formidable:21,11.091,0.9,False,
guy,guy,guy,,guy,guy,lemma_group,guy;guys,guys,,family_relationships;war_conflict,,"a male person, especially a young or informal one",,Everlook;cover;hero;male;man;person,,,21,21,2,BroadcastText;ItemSparse,guy:11;guys:10,6.4849,0.6,True,low_confidence
happiness,happiness,happiness,,happiness,happiness,lemma_group,happiness,,,emotion_morality,,"a feeling of joy or contentment, often resulting from a positive experience or situation",,bliss;contentment;joy,,,21,21,3,BroadcastText;ItemSparse;JournalEncounter,happiness:21,9.091,1.0,False,
